"","ld","smd","stlogoddse"
"architect",-0.00118488444170087,-0.112116982599276,-0.516261183602832
"memo",2.73251974305055e-05,0.00489479644851277,0.0577741987100195
"yield",-0.00016368306723497,-0.0165607717656972,-0.0477065574263014
"infant",-0.000481152151066402,-0.0571169186122255,-0.29052051678985
"preliminari",-0.000532617069529773,-0.0541440027056264,-0.224848951720856
"restaur",6.64880541472761e-05,0.00875557855076469,0.0696197014661292
"length",0.000354003184416443,0.0362174893210602,0.167990028168737
"coca",0.000785380874343883,0.225875904023944,2.24021076591293
"bodyguard",0.000350401256618111,0.0468263878683267,0.260438054072658
"mood",-0.000414196126756888,-0.040457279313372,-0.151670941843888
"nice",-0.00105876665217345,-0.110864892370685,-0.594260807060748
"sentiment",-0.00014320841415837,-0.0141563233155981,-0.0362283541512269
"au",0.00164648884719912,0.354781883854976,3.35725884213934
"smoke",-0.000893389953279611,-0.0899496721811316,-0.424845913647846
"greec",-0.000852621454316207,-0.119374698493927,-1.06943073694723
"castano",0.000346038032826278,0.161282930456526,3.13473514671358
"baker",-0.000527893830144491,-0.0782829540827612,-0.594260807060748
"pre",-0.000722337859248491,-0.0685430627729208,-0.279712564433052
"orthodox",-0.00145176932233991,-0.172691506886741,-1.77642149654483
"ukrain",-0.000440220615277992,-0.0950949292940106,-1.77642149654483
"airlin",-0.00107507834715535,-0.117696124703979,-0.691668387706257
"inflat",0.000588819054685603,0.0862662025951998,0.472812491862847
"item",0.000227799088218143,0.0290529841458862,0.167990028168737
"outskirt",-1.25570662804661e-05,-0.00124374156754346,0.017746595338681
"teen",0.000157266110461085,0.019545496004735,0.119631900312333
"terrifi",-0.00011802601251957,-0.0128515370487681,-0.0362283541512269
"grozni",-0.000798565933998997,-0.131997412070728,-2.29886748856859
"downtown",0.00124304224598095,0.143071212588999,0.591305358549665
"abe",-0.000518751043630567,-0.106387234187198,-2.29886748856859
"rapid",-0.000826019486518787,-0.0801664279443187,-0.349777567261697
"cigarett",-0.000891686013976339,-0.0884830244694135,-0.414193468504836
"empir",-0.00148888126635568,-0.168147054174959,-1.45727277516708
"shirt",-0.000816256551408194,-0.0782640643153909,-0.338969614904899
"assail",0.000675263759397559,0.0726213473065262,0.317925646859481
