"","ld","smd","stlogoddse"
"classifi",-0.000762824496089715,-0.0548435677659924,-0.72166999468285
"harbor",0.000374300864379236,0.0237339141581123,0.330809258687149
"burst",0.000101893037227981,0.00662136694106468,0.175875960826261
"pacif",-0.00104674228179591,-0.0636330042521617,-0.70883293323046
"blue",-0.000689603305284651,-0.0438923289635351,-0.428034490495232
"plight",-0.000154935167329733,-0.0099918238821496,0.00219332584430293
"reign",-0.000528498592383979,-0.0301414347130083,-0.196087988868362
"manuel",-0.000446855705759331,-0.0277156875669999,-0.196087988868362
"heat",-0.00087672624384125,-0.0494903997451836,-0.428034490495232
"frank",-0.000163742974949715,-0.0102719076452131,0.00219332584430293
"overcom",0.000113432326703203,0.00698624517026768,0.175875960826261
"karimov",-0.000288026903185656,-0.0333794419381786,-0.70883293323046
"totalitarian",8.45757068042348e-05,0.00603251235665988,0.175875960826261
"deem",0.00105321211115027,0.0705729284369426,0.717741293418184
"klau",0.00147688716271588,0.324633761284231,4.47056116954092
"overturn",0.00129412952978267,0.125916722736209,1.37248581515021
"stall",-0.000161323544153972,-0.0101957374863914,0.00219332584430293
"burden",-0.000178700555119096,-0.010730815268174,0.00219332584430293
"extract",9.62615866252605e-05,0.00643579067298466,0.175875960826261
"graduat",0.000105422215860876,0.00673506005224071,0.175875960826261
"disclosur",0.000788075141644733,0.0791672910416524,1.02871144252605
"scatter",-0.00174885225572905,-0.0922714169942397,-1.05411339364533
"starv",-0.000836898967507653,-0.0477027800315774,-0.414916849227983
"maliki",-0.000834676502108098,-0.0765341258645263,-2.39820464033755
"trend",-0.00122406058033582,-0.0681447286803099,-0.695857098562614
"andr",-0.000141058738808155,-0.00896459895140436,0.0156040871894044
"wasn",-0.000446154392918062,-0.0270858947495973,-0.182825407059575
"weekli",0.000117830482386842,0.00771341692833394,0.189438250503477
"intoler",-0.00082642563779339,-0.047403353280467,-0.414916849227983
"fortun",-0.000122349578041076,-0.0083489547068654,0.0156040871894044
"censorship",0.000103363757139729,0.00722440562841414,0.189438250503477
"st",0.00107786849803964,0.115264779699184,1.38797301326489
"X33",0.000125593914086861,0.00796346868204741,0.189438250503477
"aftermath",0.000640413025909358,0.0412288078975169,0.484864143901812
"brooklyn",-0.00134961286964842,-0.0810578788428096,-1.05411339364533
"krstic",-0.000228874184063268,-0.0333802076355752,-1.05411339364533
"atlant",0.00118932711054641,0.115679331218333,1.30758526222386
"confisc",-0.000391161018308094,-0.0247792940060636,-0.169414645714474
"purchas",-0.000479798544493991,-0.0356197681519519,-0.401654267419196
"passion",0.000407137531885589,0.0259519979633598,0.358402397634926
"sweden",0.000449327087194983,0.106613706462161,2.19759120858529
"prolong",0.000411305530257531,0.0260844992036694,0.358402397634926
"concert",0.000308916742790399,0.0618935922168762,1.40366265384507
"hood",0.000395742945194822,0.0328625049128827,0.498902286418059
"rome",0.000749220534997641,0.122176179514786,1.89615438669165
"setback",-0.000818941031157999,-0.0465358810542727,-0.401654267419196
"crop",-0.00152540780725035,-0.0946129893844436,-1.54075471620378
"ring",-0.00111803584519793,-0.064482643284219,-0.682739457295365
"spiritu",-0.000443146033911624,-0.0263745208192116,-0.169414645714474
"incom",-0.00161419774393611,-0.0879656779798638,-1.04113755897749
"drink",-0.000910328486305712,-0.0581854013778775,-0.682739457295365
"cavallo",0.000243866771568613,0.0818117644560536,2.31075292944397
"advertis",5.53124237222257e-05,0.005662032249384,0.203155532129387
"repar",0.000497878503245763,0.0544408534385877,0.856944356682326
"pronounc",0.000428867344163245,0.026635552997292,0.358402397634926
"dig",-0.000373653799961095,-0.0242184222130313,-0.169414645714474
"seneg",-0.000438920232640325,-0.0404024562242153,-0.682739457295365
"valley",-0.000942957824313203,-0.0592190044792646,-0.682739457295365
"unemploy",0.000301011044207183,0.0228126935653894,0.372440540151172
"pace",-0.000800762039388383,-0.0453622586509208,-0.388243506074095
"bribe",-0.00108863592661503,-0.0629872918336637,-0.669476875486578
"roth",0.000222252022141949,0.0196023532909695,0.372440540151172
"norm",0.00115782648472459,0.0835393939588518,0.871671466010504
"mujahedeen",-0.000874256386116263,-0.0711699993900016,-1.52777888153594
"significantli",-0.000474364498774757,-0.0266309123634357,-0.155852356037258
"stronghold",-0.00302023344597051,-0.144027783018243,-2.37266635356585
"ruin",-0.000293192610537264,-0.0209366149564137,-0.155852356037258
"accomplish",0.000177193498543775,0.0107670043848725,0.217031389451254
"valid",0.00087900353146455,0.058386340798347,0.641880462547799
"bahai",-0.000253558441385078,-0.0383280383316947,-1.52777888153594
"categori",0.00107638606292976,0.087433921637536,0.975534579726827
"roh",-0.000550460808704481,-0.0611527517037574,-2.359690518898
"weight",-6.83042393312161e-05,-0.00485966760433063,0.0567595158143971
"thug",0.000724535933552875,0.0664924864871474,0.886581515687126
"a8",-0.0010934530002964,-0.0712629438195493,-1.01475733590145
"d1",-0.000466537226020766,-0.0341180369039576,-0.374681216396879
"withhold",-0.00109993893445766,-0.0626615863232691,-0.656066114141476
"scope",0.00190726455557345,0.154713916265106,1.43567093015826
"conven",-0.000782357720999973,-0.0441818167163176,-0.374681216396879
"imparti",-0.000441926537995138,-0.0250542655540894,-0.142135074411348
"neck",-0.000692900246777922,-0.04157921073815,-0.374681216396879
"cardin",0.000236502441519967,0.0379892240815411,0.886581515687126
"australian",0.000236644040215838,0.0868763904535897,2.57026885161458
"impoverish",-0.000426815709844217,-0.02396640058024,-0.128259217089481
"widow",-0.00112674021666118,-0.0627537223071453,-0.642503824464261
"a6",0.000451492839630959,0.0426426966839675,0.671156175938181
"equival",-7.91789199881958e-05,-0.0046330490939862,0.0707976583306434
"contractor",6.84044866324765e-05,0.00741397703395639,0.245273800880758
"salina",-0.00033285391059608,-0.0472911845485869,-2.34657287763075
"core",0.000474050829086677,0.0298390589301753,0.401019183591095
