"","ld","smd","stlogoddse"
"swept",0.00046445191752519,0.0515515745394681,0.247557817887554
"festiv",0.000288678204636542,0.0639708209694082,0.530004082698776
"disrupt",0.000791134389378904,0.105900999240883,0.530004082698776
"donor",0.000301163975359511,0.0415119433434553,0.247557817887554
"experienc",-0.00071728039747728,-0.0736523100167766,-0.350651330195509
"thai",0.000712346648274296,0.276299846982091,3.98596405541914
"grenad",-0.000915090179776027,-0.100230091452416,-0.574831205874873
"elector",-0.000288515356017774,-0.0377515644688814,-0.209774909746726
"extrajudici",0.00116197639606155,0.167152564783603,0.821582528896803
"arbour",-0.000232200411092047,-0.0476310828883488,-0.491621327037522
"narrow",-0.000567573701335858,-0.0590686731101511,-0.274027738409815
"screen",0.000461538519968299,0.0779818793899883,0.502728830849147
"lo",0.000598996834715118,0.0756443792367386,0.384420490476033
"X43",-7.84806111002242e-06,-0.00092440502603903,0.0180946683358687
"reopen",-0.000173715612290876,-0.0209406133211441,-0.0906950295147547
"hair",-0.000480276601160825,-0.0534106835580473,-0.265216735180464
"exclud",-0.000315174465188571,-0.0333281786474234,-0.139797316704196
"contradict",-9.44874642738154e-05,-0.0102359949973163,-0.0259694605254543
"predecessor",-0.000191996843326248,-0.0210897542780269,-0.081604326864105
"forgiv",-5.09814099617759e-05,-0.00751880616847568,-0.0259694605254543
"islamist",-0.000553840927767817,-0.0998920291013799,-1.29324856940429
"vladimir",-0.00240706190061481,-0.221769006513668,-1.74796479558879
"forest",0.000262401034080157,0.0401303683161935,0.267082732559095
"male",-0.00110801592359861,-0.126286910706101,-0.865074580540558
"kostunica",-0.000789203241674182,-0.134280984261033,-2.70730259421817
"orphan",0.000319059511061486,0.141663976111959,1.84336984312921
"fulfil",-9.91855766340039e-05,-0.0104873854242238,-0.0259694605254543
"corps",-0.000479284774768916,-0.0524143109811882,-0.256314431155819
"traffic",-0.000256197116092785,-0.0291496223644093,-0.130706614053546
"nonetheless",-0.000869693529099069,-0.0841768946685739,-0.396957884208065
